,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
0,4,0.0,flower1.jpg,,,,12.0,right,0.0,2.868,0.0,flower1.jpg,flower1_pair.jpg,left,A1D8EUOJW3MX7N
1,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.746,1.0,flower2_pair.jpg,flower2.jpg,right,A1D8EUOJW3MX7N
2,6,2.0,left.jpg,left,1.034200001,left,14.0,left,1.0,2.1405,2.0,flower3.jpg,flower3_pair.jpg,left,A1D8EUOJW3MX7N
3,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.625699999,3.0,flower4.jpg,flower4_pair.jpg,left,A1D8EUOJW3MX7N
4,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.8611,4.0,flower5_pair.jpg,flower5.jpg,right,A1D8EUOJW3MX7N
5,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.5629,5.0,flower6.jpg,flower6_pair.jpg,left,A1D8EUOJW3MX7N
6,10,6.0,flower6.jpg,,,,,,,,,,,,A1D8EUOJW3MX7N
7,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.9084,0.0,flower1.jpg,flower1_pair.jpg,left,A1HG8X94R5JJIX
8,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.6984,1.0,flower2_pair.jpg,flower2.jpg,right,A1HG8X94R5JJIX
9,6,2.0,left.jpg,left,1.1126,left,14.0,left,1.0,1.9685,2.0,flower3.jpg,flower3_pair.jpg,left,A1HG8X94R5JJIX
10,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.0755,3.0,flower4.jpg,flower4_pair.jpg,left,A1HG8X94R5JJIX
11,8,4.0,flower4.jpg,,,,16.0,left,0.0,3.0407,4.0,flower5_pair.jpg,flower5.jpg,right,A1HG8X94R5JJIX
12,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.8022,5.0,flower6.jpg,flower6_pair.jpg,left,A1HG8X94R5JJIX
13,10,6.0,flower6.jpg,,,,,,,,,,,,A1HG8X94R5JJIX
14,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.974400001,0.0,flower1.jpg,flower1_pair.jpg,left,A1YZ0ETOCJO1B2
15,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.6876,1.0,flower2_pair.jpg,flower2.jpg,right,A1YZ0ETOCJO1B2
16,6,2.0,left.jpg,left,0.935,left,14.0,left,1.0,2.875,2.0,flower3.jpg,flower3_pair.jpg,left,A1YZ0ETOCJO1B2
17,7,3.0,flower3.jpg,,,,15.0,right,0.0,4.2502,3.0,flower4.jpg,flower4_pair.jpg,left,A1YZ0ETOCJO1B2
18,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.3102,4.0,flower5_pair.jpg,flower5.jpg,right,A1YZ0ETOCJO1B2
19,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.874900001,5.0,flower6.jpg,flower6_pair.jpg,left,A1YZ0ETOCJO1B2
20,10,6.0,flower6.jpg,,,,,,,,,,,,A1YZ0ETOCJO1B2
21,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.4261,0.0,flower1.jpg,flower1_pair.jpg,left,A20OEK6BVW13NV
22,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.2543,1.0,flower2_pair.jpg,flower2.jpg,right,A20OEK6BVW13NV
23,6,2.0,left.jpg,left,0.2588,left,14.0,right,0.0,0.9763,2.0,flower3.jpg,flower3_pair.jpg,left,A20OEK6BVW13NV
24,7,3.0,flower3.jpg,,,,15.0,left,1.0,0.8198,3.0,flower4.jpg,flower4_pair.jpg,left,A20OEK6BVW13NV
25,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.7999,4.0,flower5_pair.jpg,flower5.jpg,right,A20OEK6BVW13NV
26,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.6235,5.0,flower6.jpg,flower6_pair.jpg,left,A20OEK6BVW13NV
27,10,6.0,flower6.jpg,,,,,,,,,,,,A20OEK6BVW13NV
28,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.2941,0.0,flower1.jpg,flower1_pair.jpg,left,A21YNTPZSVT4QX
29,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.4774,1.0,flower2_pair.jpg,flower2.jpg,right,A21YNTPZSVT4QX
30,6,2.0,left.jpg,left,1.2685,left,14.0,left,1.0,2.0441,2.0,flower3.jpg,flower3_pair.jpg,left,A21YNTPZSVT4QX
31,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.091,3.0,flower4.jpg,flower4_pair.jpg,left,A21YNTPZSVT4QX
32,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.5635,4.0,flower5_pair.jpg,flower5.jpg,right,A21YNTPZSVT4QX
33,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.4296,5.0,flower6.jpg,flower6_pair.jpg,left,A21YNTPZSVT4QX
34,10,6.0,flower6.jpg,,,,,,,,,,,,A21YNTPZSVT4QX
35,4,0.0,flower1.jpg,,,,12.0,right,0.0,2.9071,0.0,flower1.jpg,flower1_pair.jpg,left,A2AILDQQ4UTXD0
36,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.0844,1.0,flower2_pair.jpg,flower2.jpg,right,A2AILDQQ4UTXD0
37,6,2.0,left.jpg,left,1.3034,left,14.0,left,1.0,1.1334,2.0,flower3.jpg,flower3_pair.jpg,left,A2AILDQQ4UTXD0
38,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.2403,3.0,flower4.jpg,flower4_pair.jpg,left,A2AILDQQ4UTXD0
39,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.3745,4.0,flower5_pair.jpg,flower5.jpg,right,A2AILDQQ4UTXD0
40,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.1279,5.0,flower6.jpg,flower6_pair.jpg,left,A2AILDQQ4UTXD0
41,10,6.0,flower6.jpg,,,,,,,,,,,,A2AILDQQ4UTXD0
42,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.1626,0.0,flower1.jpg,flower1_pair.jpg,left,A2LKGF193ZR5JP
43,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.5943,1.0,flower2_pair.jpg,flower2.jpg,right,A2LKGF193ZR5JP
44,6,2.0,left.jpg,left,0.7911,left,14.0,left,1.0,1.5006,2.0,flower3.jpg,flower3_pair.jpg,left,A2LKGF193ZR5JP
45,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.2352,3.0,flower4.jpg,flower4_pair.jpg,left,A2LKGF193ZR5JP
46,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.2484,4.0,flower5_pair.jpg,flower5.jpg,right,A2LKGF193ZR5JP
47,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.495,5.0,flower6.jpg,flower6_pair.jpg,left,A2LKGF193ZR5JP
48,10,6.0,flower6.jpg,,,,,,,,,,,,A2LKGF193ZR5JP
49,4,0.0,flower1.jpg,,,,12.0,right,0.0,2.023,0.0,flower1.jpg,flower1_pair.jpg,left,A2M3FPQF852HW4
50,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.2584,1.0,flower2_pair.jpg,flower2.jpg,right,A2M3FPQF852HW4
51,6,2.0,left.jpg,left,0.381,left,14.0,left,1.0,2.675,2.0,flower3.jpg,flower3_pair.jpg,left,A2M3FPQF852HW4
52,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.8241,3.0,flower4.jpg,flower4_pair.jpg,left,A2M3FPQF852HW4
53,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.7023,4.0,flower5_pair.jpg,flower5.jpg,right,A2M3FPQF852HW4
54,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.5075,5.0,flower6.jpg,flower6_pair.jpg,left,A2M3FPQF852HW4
55,10,6.0,flower6.jpg,,,,,,,,,,,,A2M3FPQF852HW4
56,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.7549,0.0,flower1.jpg,flower1_pair.jpg,left,A2NT3OQZUUZPEO
57,5,1.0,flower2.jpg,,,,13.0,left,0.0,5.4533,1.0,flower2_pair.jpg,flower2.jpg,right,A2NT3OQZUUZPEO
58,6,2.0,left.jpg,left,0.802,left,14.0,left,1.0,2.4464,2.0,flower3.jpg,flower3_pair.jpg,left,A2NT3OQZUUZPEO
59,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.9889,3.0,flower4.jpg,flower4_pair.jpg,left,A2NT3OQZUUZPEO
60,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.1714,4.0,flower5_pair.jpg,flower5.jpg,right,A2NT3OQZUUZPEO
61,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.9744,5.0,flower6.jpg,flower6_pair.jpg,left,A2NT3OQZUUZPEO
62,10,6.0,flower6.jpg,,,,,,,,,,,,A2NT3OQZUUZPEO
63,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.123,0.0,flower1.jpg,flower1_pair.jpg,left,A2OZN198ZV1VKK
64,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.5076,1.0,flower2_pair.jpg,flower2.jpg,right,A2OZN198ZV1VKK
65,6,2.0,left.jpg,left,0.8935,left,14.0,left,1.0,1.4951,2.0,flower3.jpg,flower3_pair.jpg,left,A2OZN198ZV1VKK
66,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.172,3.0,flower4.jpg,flower4_pair.jpg,left,A2OZN198ZV1VKK
67,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.6137,4.0,flower5_pair.jpg,flower5.jpg,right,A2OZN198ZV1VKK
68,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.8404,5.0,flower6.jpg,flower6_pair.jpg,left,A2OZN198ZV1VKK
69,10,6.0,flower6.jpg,,,,,,,,,,,,A2OZN198ZV1VKK
70,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.5265,0.0,flower1.jpg,flower1_pair.jpg,left,A2V27A9GZA1NR2
71,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.1951,1.0,flower2_pair.jpg,flower2.jpg,right,A2V27A9GZA1NR2
72,6,2.0,left.jpg,left,0.7049,left,14.0,left,1.0,1.8257,2.0,flower3.jpg,flower3_pair.jpg,left,A2V27A9GZA1NR2
73,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.3971,3.0,flower4.jpg,flower4_pair.jpg,left,A2V27A9GZA1NR2
74,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.4512,4.0,flower5_pair.jpg,flower5.jpg,right,A2V27A9GZA1NR2
75,9,5.0,flower5.jpg,,,,17.0,right,0.0,3.087,5.0,flower6.jpg,flower6_pair.jpg,left,A2V27A9GZA1NR2
76,10,6.0,flower6.jpg,,,,,,,,,,,,A2V27A9GZA1NR2
77,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.4063,0.0,flower1.jpg,flower1_pair.jpg,left,A2VIKCIM9TZL22
78,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.4992,1.0,flower2_pair.jpg,flower2.jpg,right,A2VIKCIM9TZL22
79,6,2.0,left.jpg,left,0.5131,left,14.0,left,1.0,1.6316,2.0,flower3.jpg,flower3_pair.jpg,left,A2VIKCIM9TZL22
80,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.4115,3.0,flower4.jpg,flower4_pair.jpg,left,A2VIKCIM9TZL22
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.3942,4.0,flower5_pair.jpg,flower5.jpg,right,A2VIKCIM9TZL22
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.0492,5.0,flower6.jpg,flower6_pair.jpg,left,A2VIKCIM9TZL22
83,10,6.0,flower6.jpg,,,,,,,,,,,,A2VIKCIM9TZL22
84,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.2152,0.0,flower1.jpg,flower1_pair.jpg,left,A2XFO0X6RCS98M
85,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.259,1.0,flower2_pair.jpg,flower2.jpg,right,A2XFO0X6RCS98M
86,6,2.0,left.jpg,left,0.8007,left,14.0,left,1.0,1.1039,2.0,flower3.jpg,flower3_pair.jpg,left,A2XFO0X6RCS98M
87,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.6261,3.0,flower4.jpg,flower4_pair.jpg,left,A2XFO0X6RCS98M
88,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.3202,4.0,flower5_pair.jpg,flower5.jpg,right,A2XFO0X6RCS98M
89,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.2735,5.0,flower6.jpg,flower6_pair.jpg,left,A2XFO0X6RCS98M
90,10,6.0,flower6.jpg,,,,,,,,,,,,A2XFO0X6RCS98M
91,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.3367,0.0,flower1.jpg,flower1_pair.jpg,left,A376AZWIBALRC
92,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.6766,1.0,flower2_pair.jpg,flower2.jpg,right,A376AZWIBALRC
93,6,2.0,left.jpg,left,1.4149,left,14.0,left,1.0,1.8192,2.0,flower3.jpg,flower3_pair.jpg,left,A376AZWIBALRC
94,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.0861,3.0,flower4.jpg,flower4_pair.jpg,left,A376AZWIBALRC
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.3335,4.0,flower5_pair.jpg,flower5.jpg,right,A376AZWIBALRC
96,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.972,5.0,flower6.jpg,flower6_pair.jpg,left,A376AZWIBALRC
97,10,6.0,flower6.jpg,,,,,,,,,,,,A376AZWIBALRC
98,4,0.0,flower1.jpg,,,,12.0,left,1.0,12.83,0.0,flower1.jpg,flower1_pair.jpg,left,A3E3H1NCSN4DQK
99,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.058,1.0,flower2_pair.jpg,flower2.jpg,right,A3E3H1NCSN4DQK
100,6,2.0,left.jpg,left,1.363,left,14.0,left,1.0,2.194,2.0,flower3.jpg,flower3_pair.jpg,left,A3E3H1NCSN4DQK
101,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.776,3.0,flower4.jpg,flower4_pair.jpg,left,A3E3H1NCSN4DQK
102,8,4.0,flower4.jpg,,,,16.0,left,0.0,2.561,4.0,flower5_pair.jpg,flower5.jpg,right,A3E3H1NCSN4DQK
103,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.13,5.0,flower6.jpg,flower6_pair.jpg,left,A3E3H1NCSN4DQK
104,10,6.0,flower6.jpg,,,,,,,,,,,,A3E3H1NCSN4DQK
105,4,0.0,flower1.jpg,,,,12.0,left,1.0,5.6921,0.0,flower1.jpg,flower1_pair.jpg,left,A3MXI2O3JZ0TZH
106,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.0308,1.0,flower2_pair.jpg,flower2.jpg,right,A3MXI2O3JZ0TZH
107,6,2.0,left.jpg,left,0.653,left,14.0,left,1.0,1.8036,2.0,flower3.jpg,flower3_pair.jpg,left,A3MXI2O3JZ0TZH
108,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.785,3.0,flower4.jpg,flower4_pair.jpg,left,A3MXI2O3JZ0TZH
109,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.2826,4.0,flower5_pair.jpg,flower5.jpg,right,A3MXI2O3JZ0TZH
110,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.1844,5.0,flower6.jpg,flower6_pair.jpg,left,A3MXI2O3JZ0TZH
111,10,6.0,flower6.jpg,,,,,,,,,,,,A3MXI2O3JZ0TZH
112,4,0.0,flower1.jpg,,,,12.0,left,1.0,14.3366,0.0,flower1.jpg,flower1_pair.jpg,left,A3TACK9NUMFBZA
113,5,1.0,flower2.jpg,,,,13.0,left,0.0,4.2775,1.0,flower2_pair.jpg,flower2.jpg,right,A3TACK9NUMFBZA
114,6,2.0,left.jpg,left,1.1617,left,14.0,left,1.0,1.7502,2.0,flower3.jpg,flower3_pair.jpg,left,A3TACK9NUMFBZA
115,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.9194,3.0,flower4.jpg,flower4_pair.jpg,left,A3TACK9NUMFBZA
116,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.2572,4.0,flower5_pair.jpg,flower5.jpg,right,A3TACK9NUMFBZA
117,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.498,5.0,flower6.jpg,flower6_pair.jpg,left,A3TACK9NUMFBZA
118,10,6.0,flower6.jpg,,,,,,,,,,,,A3TACK9NUMFBZA
119,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.551,0.0,flower1.jpg,flower1_pair.jpg,left,A5NE8TWS8ZV7B
120,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.423,1.0,flower2_pair.jpg,flower2.jpg,right,A5NE8TWS8ZV7B
121,6,2.0,left.jpg,left,0.633,left,14.0,left,1.0,1.422,2.0,flower3.jpg,flower3_pair.jpg,left,A5NE8TWS8ZV7B
122,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.338,3.0,flower4.jpg,flower4_pair.jpg,left,A5NE8TWS8ZV7B
123,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.76,4.0,flower5_pair.jpg,flower5.jpg,right,A5NE8TWS8ZV7B
124,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.87,5.0,flower6.jpg,flower6_pair.jpg,left,A5NE8TWS8ZV7B
125,10,6.0,flower6.jpg,,,,,,,,,,,,A5NE8TWS8ZV7B
126,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.3434,0.0,flower1.jpg,flower1_pair.jpg,left,AAGENOEV955DM
127,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.3191,1.0,flower2_pair.jpg,flower2.jpg,right,AAGENOEV955DM
128,6,2.0,left.jpg,left,0.9333,left,14.0,right,0.0,0.7117,2.0,flower3.jpg,flower3_pair.jpg,left,AAGENOEV955DM
129,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.2904,3.0,flower4.jpg,flower4_pair.jpg,left,AAGENOEV955DM
130,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.4764,4.0,flower5_pair.jpg,flower5.jpg,right,AAGENOEV955DM
131,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.7632,5.0,flower6.jpg,flower6_pair.jpg,left,AAGENOEV955DM
132,10,6.0,flower6.jpg,,,,,,,,,,,,AAGENOEV955DM
133,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.5795,0.0,flower1.jpg,flower1_pair.jpg,left,AUZP4FPD6UTNU
134,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.466700001,1.0,flower2_pair.jpg,flower2.jpg,right,AUZP4FPD6UTNU
135,6,2.0,left.jpg,left,1.036599999,left,14.0,left,1.0,1.4787,2.0,flower3.jpg,flower3_pair.jpg,left,AUZP4FPD6UTNU
136,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.7725,3.0,flower4.jpg,flower4_pair.jpg,left,AUZP4FPD6UTNU
137,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.402099999,4.0,flower5_pair.jpg,flower5.jpg,right,AUZP4FPD6UTNU
138,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.0956,5.0,flower6.jpg,flower6_pair.jpg,left,AUZP4FPD6UTNU
139,10,6.0,flower6.jpg,,,,,,,,,,,,AUZP4FPD6UTNU
